\Pi_{1}=\frac{\lambda_{TAS}*W_{TAS}}{c_{TAS}},\Pi_{2}=\frac{\mu_{TAS}}{\lambda_{TAS}},\Pi_{3}=\frac{\chi_{TAS}}{\lambda_{TAS}},\Pi_{4}=\frac{K_{TAS}}{c_{TAS}},\Pi_{5}=\frac{L_{TAS}}{c_{TAS}},O=\Pi_{Occ}=\frac{L}{K},\eta=\Pi_{Eff}=\frac{\chi}{\mu},S=\Pi_{Stall}=\ln(\frac{\lambda*W}{K}),\Pi_{Occ},\Pi_{Eff},\Pi_{Stall}
1008756.3687171609,0.1657358139751338,1.0,6.0,0.5719556796311956,0.09532594660519927,0.1657358139751338,12.032475290692721,0.09532594660519927,0.1657358139751338,12.032475290692721
28996805.934608296,0.6840021240326342,1.0,4.0,0.31240377814680576,0.07810094453670144,0.6840021240326342,15.79640201852528,0.07810094453670144,0.6840021240326342,15.79640201852528
72044.94064536616,1.1997564518486037,1.0,5.0,0.00010924466855821363,2.1848933711642727e-05,1.1997564518486037,9.575676865195396,2.1848933711642727e-05,1.1997564518486037,9.575676865195396
46659632.48373812,0.29256663065093275,1.0,9.0,0.24273471825371293,0.026970524250412548,0.29256663065093275,15.461165563602838,0.026970524250412548,0.29256663065093275,15.461165563602838
1021295.7014259977,0.03943769439166149,1.0,5.0,0.0887725306695903,0.01775450613391806,0.03943769439166149,12.227149657929072,0.01775450613391806,0.03943769439166149,12.227149657929072
1578118.931014845,0.7277829002667311,1.0,3.5,0.0012844584689051786,0.00036698813397290813,0.7277829002667311,13.018983395077388,0.00036698813397290813,0.7277829002667311,13.018983395077388
35685484.464397624,0.5790290153124964,1.0,1.5,0.02675429424365532,0.01783619616243688,0.5790290153124964,16.984789500356445,0.01783619616243688,0.5790290153124964,16.984789500356445
1022053.3468556798,0.6809170552886011,1.0,8.0,0.0034015580160260566,0.0004251947520032571,0.6809170552886011,11.757890532542019,0.0004251947520032571,0.6809170552886011,11.757890532542019
408764.14285893296,0.21805460282811076,1.0,3.0,0.18502083339604938,0.061673611132016457,0.21805460282811076,11.82228865136209,0.061673611132016457,0.21805460282811076,11.82228865136209
9431223.947118837,0.41152261079664376,1.0,4.5,0.03440846799432037,0.007646326220960081,0.41152261079664376,14.555459519456994,0.007646326220960081,0.41152261079664376,14.555459519456994
2639416.5051176366,0.7627524549063279,1.0,4.5,0.21243858916890832,0.04720857537086851,0.7627524549063279,13.281992738049581,0.04720857537086851,0.7627524549063279,13.281992738049581
301831.96959981427,0.6303145619139332,1.0,5.5,0.44958834964694394,0.08174333629944436,0.6303145619139332,10.912895879114608,0.08174333629944436,0.6303145619139332,10.912895879114608
25723503.292223055,0.42161888565369415,1.0,2.0,0.004421635890902673,0.0022108179454513365,0.42161888565369415,16.369768554121435,0.0022108179454513365,0.42161888565369415,16.369768554121435
39080.39394315851,0.7192149677966783,1.0,8.0,0.0010082974862600808,0.0001260371857825101,0.7192149677966783,8.494139330132601,0.0001260371857825101,0.7192149677966783,8.494139330132601
5356385.045379331,0.10118753532449311,1.0,5.5,1.5393814329131463,0.2798875332569357,0.10118753532449311,13.78905280825628,0.2798875332569357,0.10118753532449311,13.78905280825628
119655.66614707591,0.3524182414008783,1.0,2.5,1.9610233217298747,0.7844093286919499,0.3524182414008783,10.776103609422394,0.7844093286919499,0.3524182414008783,10.776103609422394
416452.6254624606,0.503712010241303,1.0,9.0,0.3330422622735315,0.03700469580817017,0.503712010241303,10.742325023263664,0.03700469580817017,0.503712010241303,10.742325023263664
749729.5946669966,0.598660665979868,1.0,6.0,1.7346039543812741,0.28910065906354565,0.598660665979868,11.735716413683443,0.28910065906354565,0.598660665979868,11.735716413683443
622569.5863016619,1.034833934534161,1.0,7.0,0.17809674210289958,0.02544239172898565,1.034833934534161,11.395711780901564,0.02544239172898565,1.034833934534161,11.395711780901564
6371161.371568253,1.3502497287824378,1.0,10.0,0.7219124502183891,0.07219124502183892,1.3502497287824378,13.364708806435056,0.07219124502183892,1.3502497287824378,13.364708806435056
57144541.413826354,0.23041317367050723,1.0,2.5,0.0024421614734112785,0.0009768645893645114,0.23041317367050723,16.94480374219909,0.0009768645893645114,0.23041317367050723,16.94480374219909
1509883.9532864483,0.7279086460259789,1.0,5.0,0.6525266807311996,0.1305053361462399,0.7279086460259789,12.618108752782842,0.1305053361462399,0.7279086460259789,12.618108752782842
174086.92777240826,0.36433793064592906,1.0,11.0,0.02792681376966048,0.0025388012517873165,0.36433793064592906,9.669477950373624,0.0025388012517873165,0.36433793064592906,9.669477950373624
1491249.5901952116,0.41434708751115074,1.0,8.0,0.5188403446665749,0.06485504308332186,0.41434708751115074,12.135688800522235,0.06485504308332186,0.41434708751115074,12.135688800522235
706478.6474836827,0.6368995078995991,1.0,3.0,0.013233376800787776,0.0044111256002625915,0.6368995078995991,12.369440215432679,0.0044111256002625915,0.6368995078995991,12.369440215432679
424018.2322306629,0.40149867808627615,1.0,3.0,0.016498447093162744,0.005499482364387581,0.40149867808627615,11.858926520307937,0.005499482364387581,0.40149867808627615,11.858926520307937
230898.87582112098,0.3024025349743819,1.0,4.0,0.05295679577115773,0.013239198942789432,0.3024025349743819,10.963458088978921,0.013239198942789432,0.3024025349743819,10.963458088978921
154072.543404135,0.22554438626477247,1.0,5.5,0.15874573055779703,0.028862860101417642,0.22554438626477247,10.240466436141606,0.028862860101417642,0.22554438626477247,10.240466436141606
47176707.80309212,0.6279969179320457,1.0,5.5,0.005830409950216913,0.001060074536403075,0.6279969179320457,15.964662874351548,0.001060074536403075,0.6279969179320457,15.964662874351548
68250634.06971027,0.3100455260662561,1.0,7.0,0.0010851396133001977,0.0001550199447571711,0.3100455260662561,16.092787235892704,0.0001550199447571711,0.3100455260662561,16.092787235892704
52036696.00959505,0.2708802042427583,1.0,5.5,0.00857730242374089,0.0015595095315892528,0.2708802042427583,16.062711733610264,0.0015595095315892528,0.2708802042427583,16.062711733610264
83276.56227304703,1.4265738011631222,1.0,3.0,0.012391082586397194,0.004130360862132398,1.4265738011631222,10.231346158519596,0.004130360862132398,1.4265738011631222,10.231346158519596
65606.69190433838,0.23176911570169428,1.0,7.0,1.185642337941763,0.1693774768488233,0.23176911570169428,9.145629522152223,0.1693774768488233,0.23176911570169428,9.145629522152223
21143169.06169476,0.39315427978239076,1.0,4.5,0.8570908404236615,0.19046463120525808,0.39315427978239076,15.36275025154065,0.19046463120525808,0.39315427978239076,15.36275025154065
342286.87075337727,0.998048587048319,1.0,9.0,0.020232783811273067,0.0022480870901414518,0.998048587048319,10.54620618387055,0.0022480870901414518,0.998048587048319,10.54620618387055
1376704.3086451904,0.8853641454626147,1.0,9.0,0.00035862969750022366,3.984774416669152e-05,0.8853641454626147,11.937984978730768,3.984774416669152e-05,0.8853641454626147,11.937984978730768
462175.2367062676,0.8417485017809971,1.0,4.0,0.0015295892413145558,0.00038239731032863896,0.8417485017809971,11.65741369194632,0.00038239731032863896,0.8417485017809971,11.65741369194632
3733097.99155294,0.16725324040483183,1.0,7.0,0.0035274610496743336,0.0005039230070963334,0.16725324040483183,13.186840733694478,0.0005039230070963334,0.16725324040483183,13.186840733694478
1049436.1320159072,0.0729276678675403,1.0,3.0,0.0004104521227621821,0.0001368173742540607,0.0729276678675403,12.765154130766478,0.0001368173742540607,0.0729276678675403,12.765154130766478
50498.73521733993,0.8619808068461796,1.0,11.0,0.16700157624097547,0.015181961476452316,0.8619808068461796,8.432026100467052,0.015181961476452316,0.8619808068461796,8.432026100467052
170691.61978717585,0.40300237742618755,1.0,4.0,0.015977085678226696,0.003994271419556674,0.40300237742618755,10.661342887035671,0.003994271419556674,0.40300237742618755,10.661342887035671
159378.63584596798,0.5679446661556337,1.0,7.0,0.06870810700216835,0.009815443857452621,0.5679446661556337,10.033171778332651,0.009815443857452621,0.5679446661556337,10.033171778332651
338013.6580627871,0.6928924622972417,1.0,2.0,1.9610233217298747,0.9805116608649374,0.6928924622972417,12.03770031846176,0.9805116608649374,0.6928924622972417,12.03770031846176
735946.2466535213,0.3935998627669591,1.0,9.0,0.5779638815710543,0.06421820906345047,0.3935998627669591,11.311700012348743,0.06421820906345047,0.3935998627669591,11.311700012348743
25570602.586201653,0.14612976330250207,1.0,9.0,9.860524438297035e-06,1.0956138264774482e-06,0.14612976330250207,14.85972968776016,1.0956138264774482e-06,0.14612976330250207,14.85972968776016
1104618.651788154,0.4335129254666845,1.0,10.0,0.10061055676758854,0.010061055676758855,0.4335129254666845,11.61243468172837,0.010061055676758855,0.4335129254666845,11.61243468172837
435900.6073975868,0.1025129517117549,1.0,5.0,0.05109734897250908,0.010219469794501817,0.1025129517117549,11.37574308966373,0.010219469794501817,0.1025129517117549,11.37574308966373
2290253.708976311,0.09526544344068022,1.0,6.0,0.0948958221971864,0.01581597036619773,0.09526544344068022,12.852416309905259,0.01581597036619773,0.09526544344068022,12.852416309905259
5205991.053271361,0.19229663659682805,1.0,5.0,0.003925374048697182,0.0007850748097394365,0.19229663659682805,13.855883693990727,0.0007850748097394365,0.19229663659682805,13.855883693990727
362665.4919564821,0.25084451607243774,1.0,1.5,0.1802820573644174,0.12018803824294494,0.25084451607243774,12.395775206560177,0.12018803824294494,0.25084451607243774,12.395775206560177
70323.78980906264,0.3960490396024007,1.0,10.0,1.3044100563271308,0.13044100563271308,0.3960490396024007,8.858422520951233,0.13044100563271308,0.3960490396024007,8.858422520951233
108730.37848733806,0.7271128327822333,1.0,8.0,0.005326742124061172,0.0006658427655076465,0.7271128327822333,9.517258537076431,0.0006658427655076465,0.7271128327822333,9.517258537076431
95194508.43691146,0.26667400182229806,1.0,2.0,0.035008675128142444,0.017504337564071222,0.26667400182229806,17.678285654061224,0.017504337564071222,0.26667400182229806,17.678285654061224
396926.74794676056,1.6265412414047808,1.0,4.0,0.0011902144787976335,0.00029755361969940837,1.6265412414047808,11.505222744912027,0.00029755361969940837,1.6265412414047808,11.505222744912027
739358.025316726,1.4372497722777422,1.0,2.5,2.794494355413926,1.1177977421655705,1.4372497722777422,12.597250204731642,1.1177977421655705,1.4372497722777422,12.597250204731642
289038888.63419133,0.09027812335443657,1.0,2.0,0.00025007975405156685,0.00012503987702578342,0.09027812335443657,18.788924626131557,0.00012503987702578342,0.09027812335443657,18.788924626131557
7766003.605173246,0.39323896960802374,1.0,2.5,0.039743535411829074,0.01589741416473163,0.39323896960802374,14.948975843540573,0.01589741416473163,0.39323896960802374,14.948975843540573
30541264.900705975,0.5060435970863245,1.0,2.0,0.0008253780980775369,0.0004126890490387684,0.5060435970863245,16.54144215965811,0.0004126890490387684,0.5060435970863245,16.54144215965811
56300.56251523316,0.3365140286000447,1.0,6.0,0.004493116773519732,0.0007488527955866219,0.3365140286000447,9.146806901432385,0.0007488527955866219,0.3365140286000447,9.146806901432385
16316031.69262348,0.2017323141622619,1.0,8.0,0.232594444234495,0.029074305529311874,0.2017323141622619,14.528217670479098,0.029074305529311874,0.2017323141622619,14.528217670479098
55309.58173878362,0.3199820260531416,1.0,2.5,0.22911332814658852,0.09164533125863542,0.3199820260531416,10.004455908062837,0.09164533125863542,0.3199820260531416,10.004455908062837
21932201.009512957,0.2907732690465383,1.0,2.0,0.021999947501276127,0.010999973750638064,0.2907732690465383,16.210319391218857,0.010999973750638064,0.2907732690465383,16.210319391218857
251219.45568882444,0.1624182504741324,1.0,6.0,0.0009577552450877946,0.0001596258741812991,0.1624182504741324,10.642346575554807,0.0001596258741812991,0.1624182504741324,10.642346575554807
45666519.178708114,0.3273357126745279,1.0,3.5,0.010837724211473195,0.003096492631849484,0.3273357126745279,16.38411307360296,0.003096492631849484,0.3273357126745279,16.38411307360296
106999.65340007994,0.5662890070038079,1.0,11.0,0.0010624473202947105,9.658612002679186e-05,0.5662890070038079,9.182788400176186,9.658612002679186e-05,0.5662890070038079,9.182788400176186
2083196.638441542,0.5416228385230858,1.0,10.0,0.0612511507291914,0.00612511507291914,0.5416228385230858,12.24683382465315,0.00612511507291914,0.5416228385230858,12.24683382465315
19251803.88224219,0.23405122171197706,1.0,9.0,0.01848547212275323,0.002053941346972581,0.23405122171197706,14.575891212628488,0.002053941346972581,0.23405122171197706,14.575891212628488
554244.5050778707,0.5466993878983581,1.0,6.0,0.0011462982698551875,0.00019104971164253125,0.5466993878983581,11.433612569531768,0.00019104971164253125,0.5466993878983581,11.433612569531768
6107365.253091591,0.06486810887846062,1.0,2.0,0.680432048182483,0.3402160240912415,0.06486810887846062,14.931859166253053,0.3402160240912415,0.06486810887846062,14.931859166253053
31962.208035507392,0.1194523630129066,1.0,2.0,0.0012114835176314422,0.0006057417588157211,0.1194523630129066,9.67922487634482,0.0006057417588157211,0.1194523630129066,9.67922487634482
73960249.77211773,0.4601023349310257,1.0,2.0,0.007847261017500821,0.003923630508750411,0.4601023349310257,17.425891188083465,0.003923630508750411,0.4601023349310257,17.425891188083465
34734.911346980414,1.1370889620534068,1.0,8.0,0.05879007967326299,0.007348759959157874,1.1370889620534068,8.376289298489358,0.007348759959157874,1.1370889620534068,8.376289298489358
87857.48418350334,0.49212236617817273,1.0,3.0,0.005290867241039225,0.0017636224136797418,0.49212236617817273,10.284893139699006,0.0017636224136797418,0.49212236617817273,10.284893139699006
46490.90165256266,0.3592413026702782,1.0,10.0,0.009487777576231683,0.0009487777576231683,0.3592413026702782,8.444641888771102,0.0009487777576231683,0.3592413026702782,8.444641888771102
26860.10821037093,0.2359394353198983,1.0,7.0,0.0088196902826784,0.0012599557546683427,0.2359394353198983,8.25274792526544,0.0012599557546683427,0.2359394353198983,8.25274792526544
556415.2663398719,0.5559317888893965,1.0,4.0,0.09393630383842852,0.02348407595960713,0.5559317888893965,11.842983004091106,0.02348407595960713,0.5559317888893965,11.842983004091106
156853.01632883932,0.28217808968706554,1.0,9.0,0.002035945583958072,0.00022621617599534132,0.28217808968706554,9.765897243669123,0.00022621617599534132,0.28217808968706554,9.765897243669123
712012.2194153523,0.09588905915164596,1.0,4.0,0.007067617516396535,0.0017669043790991337,0.09588905915164596,12.089561609092502,0.0017669043790991337,0.09588905915164596,12.089561609092502
3739148.332142789,0.1411376056030021,1.0,6.0,0.24059777175098068,0.04009962862516345,0.1411376056030021,13.34261056019462,0.04009962862516345,0.1411376056030021,13.34261056019462
265634.6815640357,5.786142544327766,1.0,7.0,0.0011350442786568853,0.00016214918266526933,5.786142544327766,10.543993468815845,0.00016214918266526933,5.786142544327766,10.543993468815845
350617511.6429406,0.14364619481398266,1.0,5.0,0.10233820154582716,0.020467640309165435,0.14364619481398266,18.065768578671538,0.020467640309165435,0.14364619481398266,18.065768578671538
6232054.388335135,0.21935839293739598,1.0,6.0,0.007079350723530848,0.0011798917872551413,0.21935839293739598,13.853458087298657,0.0011798917872551413,0.21935839293739598,13.853458087298657
8844285.858718688,0.3705851786911797,1.0,4.5,0.0030691580139612005,0.0006820351142136001,0.3705851786911797,14.491205254797444,0.0006820351142136001,0.3705851786911797,14.491205254797444
93944951.04948968,1.865990466473067,1.0,3.0,0.02671329728915476,0.008904432429718253,1.865990466473067,17.259607284820127,0.008904432429718253,1.865990466473067,17.259607284820127
10844290.977009835,0.2582509421887731,1.0,2.5,0.7992958514313966,0.31971834057255866,0.2582509421887731,15.282858820898674,0.31971834057255866,0.2582509421887731,15.282858820898674
413935.6739656123,0.0901015069375234,1.0,4.0,0.49892035313311756,0.12473008828327939,0.0901015069375234,11.547181166011184,0.12473008828327939,0.0901015069375234,11.547181166011184
385154.9462753517,0.6775855691957574,1.0,9.0,1.229619433311999,0.136624381479111,0.6775855691957574,10.664199779773364,0.136624381479111,0.6775855691957574,10.664199779773364
2976343.2342705266,0.4921757047712008,1.0,5.0,0.007540162329151593,0.0015080324658303186,0.4921757047712008,13.296769769859198,0.0015080324658303186,0.4921757047712008,13.296769769859198
46456891.15671548,0.13304944840132066,1.0,5.0,0.2013742688645312,0.04027485377290624,0.13304944840132066,16.044597563854616,0.04027485377290624,0.13304944840132066,16.044597563854616
382173.98971442255,0.38324040783405733,1.0,2.5,0.058222603019306714,0.023289041207722686,0.38324040783405733,11.937347063977729,0.023289041207722686,0.38324040783405733,11.937347063977729
14971966.956287017,2.232096752974306,1.0,4.0,0.2198056854109047,0.054951421352726175,2.232096752974306,15.135396047016064,0.054951421352726175,2.232096752974306,15.135396047016064
3840165.8811455946,0.2374748030163645,1.0,4.0,0.010906420419760426,0.0027266051049401065,0.2374748030163645,13.77473280234713,0.0027266051049401065,0.2374748030163645,13.77473280234713
1193498.6806678376,1.3054703857537462,1.0,3.5,0.00225635044543952,0.0006446715558398628,1.3054703857537462,12.739639583384083,0.0006446715558398628,1.3054703857537462,12.739639583384083
16191425.049554233,1.410713125523458,1.0,3.0,0.38449529381601155,0.1281650979386705,1.410713125523458,15.501380238750805,0.1281650979386705,1.410713125523458,15.501380238750805
38290301.62896168,0.7616099420712021,1.0,1.5,2.7944943554139274,1.8629962369426183,0.7616099420712021,17.05524213197529,1.8629962369426183,0.7616099420712021,17.05524213197529
31670932.95294287,0.08543397747603011,1.0,6.0,0.19125011428554625,0.03187501904759104,0.08543397747603011,15.479150596871992,0.03187501904759104,0.08543397747603011,15.479150596871992
140374.2891912497,0.16824245920170935,1.0,4.0,0.003047518564904142,0.0007618796412260355,0.16824245920170935,10.465801762106713,0.0007618796412260355,0.16824245920170935,10.465801762106713
39133.29302599457,0.888214448780288,1.0,4.0,2.7944943554139274,0.6986235888534819,0.888214448780288,9.18853671611994,0.6986235888534819,0.888214448780288,9.18853671611994
4856089.359406916,0.3718563210669477,1.0,4.0,0.7448601068850698,0.18621502672126744,0.3718563210669477,14.009450475994802,0.18621502672126744,0.3718563210669477,14.009450475994802
475715424.8152178,0.25377560377401587,1.0,11.0,0.04687781630943972,0.0042616196644945205,0.25377560377401587,17.582435136711744,0.0042616196644945205,0.25377560377401587,17.582435136711744
636610.1734729841,0.6164318036139409,1.0,1.5,0.0058911734654318645,0.003927448976954576,0.6164318036139409,12.95845002277185,0.003927448976954576,0.6164318036139409,12.95845002277185
289874.4921427164,0.5141461696132287,1.0,3.5,0.620802461012957,0.1773721317179877,0.5141461696132287,11.324452428191913,0.1773721317179877,0.5141461696132287,11.324452428191913
268297.5758793088,0.6526289662407476,1.0,5.0,0.07923122715393537,0.015846245430787075,0.6526289662407476,10.890432724676387,0.015846245430787075,0.6526289662407476,10.890432724676387
496982.4726817646,1.9604629227888064,1.0,5.5,0.005519530683022719,0.001003551033276858,1.9604629227888064,11.411573012712037,0.001003551033276858,1.9604629227888064,11.411573012712037
32044186.19760374,0.6158423945146972,1.0,9.0,0.08072230194929601,0.00896914466103289,0.6158423945146972,15.085402030511608,0.00896914466103289,0.6158423945146972,15.085402030511608
229952.3096382774,0.5516220516776357,1.0,4.5,0.10560860364126767,0.023468578586948372,0.5516220516776357,10.841569389314,0.023468578586948372,0.5516220516776357,10.841569389314
1218094.9596105684,0.17450116906179697,1.0,3.0,0.012185835347852485,0.004061945115950828,0.17450116906179697,12.914188861959486,0.004061945115950828,0.17450116906179697,12.914188861959486
66005.29951805511,0.15288668884762602,1.0,4.0,0.23603795587006415,0.05900948896751604,0.15288668884762602,9.711256551751662,0.05900948896751604,0.15288668884762602,9.711256551751662
16756057.898660649,0.28588228348567124,1.0,3.0,0.019449877956273478,0.006483292652091159,0.28588228348567124,15.535658306813394,0.006483292652091159,0.28588228348567124,15.535658306813394
130533428.06776969,0.5198256492657592,1.0,6.0,0.009919692377447598,0.001653282062907933,0.5198256492657592,16.89538048243844,0.001653282062907933,0.5198256492657592,16.89538048243844
5676513.784074869,0.2505686769181024,1.0,2.0,2.7876014471708936e-06,1.3938007235854468e-06,0.2505686769181024,14.858701003622732,1.3938007235854468e-06,0.2505686769181024,14.858701003622732
150205.51877464837,0.17473592719137354,1.0,5.0,0.4655036263279801,0.09310072526559603,0.17473592719137354,10.310355135214564,0.09310072526559603,0.17473592719137354,10.310355135214564
288505.2386549222,0.23834565866449697,1.0,5.0,0.0004466991314000823,8.933982628001646e-05,0.23834565866449697,10.963047941138289,8.933982628001646e-05,0.23834565866449697,10.963047941138289
225199.21865841662,0.7623336698510078,1.0,6.0,1.388182106369859,0.23136368439497648,0.7623336698510078,10.533007879189912,0.23136368439497648,0.7623336698510078,10.533007879189912
23637733.36195324,0.23751193995165845,1.0,2.0,0.11073956875581678,0.05536978437790839,0.23751193995165845,16.285207768481722,0.05536978437790839,0.23751193995165845,16.285207768481722
711190.2032714558,0.6353452003287707,1.0,7.0,0.0005661880940253724,8.088401343219605e-05,0.6353452003287707,11.528794881710823,8.088401343219605e-05,0.6353452003287707,11.528794881710823
107425938.97277197,2.206819915628569,1.0,3.5,0.7270548924501135,0.20772996927146098,2.206819915628569,17.23954929240097,0.20772996927146098,2.206819915628569,17.23954929240097
81958.13081385032,0.4476589335726588,1.0,3.5,0.6213463327970465,0.177527523656299,0.4476589335726588,10.061243531339482,0.177527523656299,0.4476589335726588,10.061243531339482
781661.0514181943,0.07944075580162316,1.0,7.0,0.024602154695309436,0.003514593527901348,0.07944075580162316,11.623275293674661,0.003514593527901348,0.07944075580162316,11.623275293674661
820548.7329731146,1.4740148626075014,1.0,6.0,8.608590573576909e-05,1.4347650955961514e-05,1.4740148626075014,11.825976424912703,1.4347650955961514e-05,1.4740148626075014,11.825976424912703
2142424.6894711936,0.5433623363138869,1.0,5.0,0.8134664634080775,0.1626932926816155,0.5433623363138869,12.968013199431862,0.1626932926816155,0.5433623363138869,12.968013199431862
88406166.97151972,0.3008418499170161,1.0,10.0,0.22871275272488029,0.02287127527248803,0.3008418499170161,15.9948673074161,0.02287127527248803,0.3008418499170161,15.9948673074161
382753.38780650974,0.11163597215341538,1.0,10.0,0.4902333360618737,0.04902333360618737,0.11163597215341538,10.552587197854105,0.04902333360618737,0.11163597215341538,10.552587197854105
395764.95868127217,0.15748923077057722,1.0,10.0,0.015011646192378342,0.0015011646192378343,0.15748923077057722,10.586015949548388,0.0015011646192378343,0.15748923077057722,10.586015949548388
3534379.7361401035,0.4033955034506016,1.0,7.0,1.1185548852674607,0.15979355503820866,0.4033955034506016,13.13214020979594,0.15979355503820866,0.4033955034506016,13.13214020979594
101752.45287494635,0.27603936367987975,1.0,2.0,0.08082879484915215,0.04041439742457607,0.27603936367987975,10.837170684686065,0.04041439742457607,0.27603936367987975,10.837170684686065
36284.29932890185,0.2988612197388228,1.0,8.0,0.00017723290367832714,2.2154112959790893e-05,0.2988612197388228,8.419919316368624,2.2154112959790893e-05,0.2988612197388228,8.419919316368624
47552626.13396773,1.7751180167336544,1.0,2.0,0.0035363818580614933,0.0017681909290307466,1.7751180167336544,16.984200435824555,0.0017681909290307466,1.7751180167336544,16.984200435824555
578606.6954567054,2.062678261415257,1.0,9.0,0.16647044967958557,0.01849671663106506,2.062678261415257,11.071169220430308,0.01849671663106506,2.062678261415257,11.071169220430308
247795.49880321205,0.9051190398924345,1.0,9.0,0.0022532788376808614,0.00025036431529787347,0.9051190398924345,10.223170825652803,0.00025036431529787347,0.9051190398924345,10.223170825652803
15094296.305844322,0.9803464028745522,1.0,8.0,0.0696089442078057,0.008701118025975712,0.9803464028745522,14.450386490659692,0.008701118025975712,0.9803464028745522,14.450386490659692
566026.0372646373,0.908691461230416,1.0,2.5,0.00025577618120896595,0.00010231047248358638,0.908691461230416,12.330109043235632,0.00010231047248358638,0.908691461230416,12.330109043235632
9001903.639674265,0.11108215367522059,1.0,2.0,0.007750611530611443,0.0038753057653057215,0.11108215367522059,15.31979967006886,0.0038753057653057215,0.11108215367522059,15.31979967006886
360345.6097997658,0.05918820752529969,1.0,5.0,3.6057459571153374,0.7211491914230675,0.05918820752529969,11.185394840160058,0.7211491914230675,0.05918820752529969,11.185394840160058
25149653.832090158,0.28389323822836804,1.0,3.5,0.17998860940790226,0.05142531697368636,0.28389323822836804,15.787591860955239,0.05142531697368636,0.28389323822836804,15.787591860955239
222378.76883468908,0.0982908708739632,1.0,4.0,0.00023934860080125267,5.983715020031317e-05,0.0982908708739632,10.925860998975788,5.983715020031317e-05,0.0982908708739632,10.925860998975788
1577469.7922306047,0.06472509295135234,1.0,6.0,0.0032730838379209683,0.000545513972986828,0.06472509295135234,12.47957705839757,0.000545513972986828,0.06472509295135234,12.47957705839757
394456.19737413054,0.7127328091837196,1.0,4.5,0.010640248081675276,0.002364499573705617,0.7127328091837196,11.38119739110069,0.002364499573705617,0.7127328091837196,11.38119739110069
27151.104560276755,0.36429946706303135,1.0,9.0,0.41026905031684147,0.0455854500352046,0.36429946706303135,8.01227985411828,0.0455854500352046,0.36429946706303135,8.01227985411828
24908195.793699175,0.27730641181838245,1.0,5.0,0.1390428227772894,0.027808564555457882,0.27730641181838245,15.421269743921856,0.027808564555457882,0.27730641181838245,15.421269743921856
11953677.339912353,0.3663337056139133,1.0,5.0,2.3908746637010125e-05,4.781749327402025e-06,0.3663337056139133,14.68711202203995,4.781749327402025e-06,0.3663337056139133,14.68711202203995
155456.03715806885,0.2661777985362422,1.0,5.0,1.9610233217298747,0.39220466434597495,0.2661777985362422,10.344712501870818,0.39220466434597495,0.2661777985362422,10.344712501870818
214713.430936959,0.17455955121255512,1.0,6.0,0.22621874471504066,0.03770312411917344,0.17455955121255512,10.485328013277549,0.03770312411917344,0.17455955121255512,10.485328013277549
3061744.711456035,0.11291929816139898,1.0,3.0,0.0014074509528974734,0.0004691503176324911,0.11291929816139898,13.83588416975243,0.0004691503176324911,0.11291929816139898,13.83588416975243
727390.1153901116,0.28080410071016887,1.0,4.0,0.013028806672762155,0.003257201668190539,0.28080410071016887,12.11092936045955,0.003257201668190539,0.28080410071016887,12.11092936045955
809857.0035954147,0.2069999111435773,1.0,2.0,0.022891994446111164,0.011445997223055582,0.2069999111435773,12.911468261301508,0.011445997223055582,0.2069999111435773,12.911468261301508
30695453.331712075,0.12721722044715575,1.0,7.0,0.3058661693121646,0.04369516704459494,0.12721722044715575,15.293715180636777,0.04369516704459494,0.12721722044715575,15.293715180636777
1571122.3607597267,0.18149176756932198,1.0,1.5,0.002631062724996516,0.0017540418166643438,0.18149176756932198,13.86183664800755,0.0017540418166643438,0.18149176756932198,13.86183664800755
219128.36699391803,0.17280729250739985,1.0,5.0,0.16440967347921187,0.03288193469584238,0.17280729250739985,10.687997892717814,0.03288193469584238,0.17280729250739985,10.687997892717814
2540915.295263273,1.7913477252144245,1.0,2.0,0.00029664478656329354,0.00014832239328164677,1.7913477252144245,14.0548885331069,0.00014832239328164677,1.7913477252144245,14.0548885331069
17808.54633797376,0.1875032020814077,1.0,3.0,0.13355270843880215,0.04451756947960071,0.1875032020814077,8.688989907988866,0.04451756947960071,0.1875032020814077,8.688989907988866
60423.793175497354,0.5992373770505681,1.0,2.5,0.003950101230068118,0.0015800404920272475,0.5992373770505681,10.09288887480071,0.0015800404920272475,0.5992373770505681,10.09288887480071
3998.355228707642,0.7375334645093307,1.0,2.0,0.6198476925655155,0.30992384628275776,0.7375334645093307,7.600991262775869,0.30992384628275776,0.7375334645093307,7.600991262775869
38107801.07561166,1.5620146918928908,1.0,7.0,0.0035973617352827586,0.0005139088193261084,1.5620146918928908,15.510019606412786,0.0005139088193261084,1.5620146918928908,15.510019606412786
978694.498112834,1.3208313924324027,1.0,1.5,1.4136242540844914,0.9424161693896609,1.3208313924324027,13.388511242314893,0.9424161693896609,1.3208313924324027,13.388511242314893
2600892.770973047,0.8079714607551707,1.0,4.0,0.25739106115276056,0.06434776528819014,0.8079714607551707,13.38507249431609,0.06434776528819014,0.8079714607551707,13.38507249431609
57179.74979111882,0.4459886918392964,1.0,3.0,0.05950310437776664,0.01983436812592221,0.4459886918392964,9.855395266137926,0.01983436812592221,0.4459886918392964,9.855395266137926
